CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,MonetaryValue,Engagement,SatisfactionMinusComplain,OrderCount_s,MonetaryValue_s,Tenure_s,Engagement_s,Recency_s,SatMinusComplain_s,churn_risk,value_score,ResurrectionScore,Status,CohortID
54814,0,24.0,Computer,1,9.0,Debit Card,Male,4.0,4,Grocery,5,Married,3,0,15.0,14.0,15.0,8.0,304,333.0,6.0,5,0.9333333333333333,0.9351032448377581,0.39344262295081966,0.75,0.17391304347826086,1.0,0.8518371056973737,9.345722713864307,0.7124500858884355,AtRisk,24
53344,0,24.0,Computer,1,9.0,Debit Card,Male,4.0,4,Grocery,5,Married,3,0,15.0,14.0,15.0,8.0,304,333.0,6.0,5,0.9333333333333333,0.9351032448377581,0.39344262295081966,0.75,0.17391304347826086,1.0,0.8518371056973737,9.345722713864307,0.7124500858884355,AtRisk,24
53552,0,20.0,Mobile Phone,3,9.0,E wallet,Female,4.0,4,Grocery,5,Divorced,10,0,15.0,13.0,16.0,10.0,295,323.0,6.0,5,1.0,0.9056047197640118,0.32786885245901637,0.75,0.21739130434782608,1.0,0.9819957902665112,9.339233038348082,0.7101925761694807,AtRisk,24
55022,0,20.0,Mobile Phone,3,9.0,E wallet,Female,4.0,4,Grocery,5,Married,10,0,15.0,7.0,16.0,10.0,295,317.0,6.0,5,1.0,0.887905604719764,0.32786885245901637,0.75,0.21739130434782608,1.0,0.9819957902665112,9.215339233038346,0.7066527531606313,AtRisk,24
54586,0,24.0,Mobile Phone,1,36.0,Debit Card,Male,3.0,5,Grocery,3,Married,2,0,15.0,16.0,16.0,8.0,295,326.0,5.5,3,1.0,0.9144542772861357,0.39344262295081966,0.6666666666666666,0.17391304347826086,0.6666666666666666,1.8634857909367677,9.401179941002948,0.6824869590447776,AtRisk,24
53116,0,24.0,Mobile Phone,1,36.0,Debit Card,Male,3.0,5,Grocery,3,Divorced,2,0,15.0,12.0,16.0,8.0,295,322.0,5.5,3,1.0,0.9026548672566371,0.39344262295081966,0.6666666666666666,0.17391304347826086,0.6666666666666666,1.8634857909367677,9.318584070796458,0.680127077038878,AtRisk,24
52928,0,26.0,Computer,3,9.0,Debit Card,Male,4.0,5,Others,3,Single,3,1,15.0,8.0,16.0,13.0,316,339.0,6.5,1,1.0,0.9528023598820059,0.4262295081967213,0.8333333333333334,0.2826086956521739,0.3333333333333333,3.8163630924877405,9.66961651917404,0.6704369271914166,AtRisk,24
54398,0,26.0,Computer,3,9.0,Debit Card,Male,4.0,5,Others,3,Single,3,1,15.0,2.0,16.0,13.0,316,333.0,6.5,1,1.0,0.9351032448377581,0.4262295081967213,0.8333333333333334,0.2826086956521739,0.3333333333333333,3.8163630924877405,9.545722713864306,0.666897104182567,AtRisk,24
55492,0,22.0,Mobile Phone,1,17.0,Debit Card,Male,4.0,5,Others,4,Married,6,0,15.0,4.0,13.0,10.0,322,341.0,6.5,4,0.8,0.9587020648967551,0.36065573770491804,0.8333333333333334,0.21739130434782608,0.8333333333333334,1.4586704577315865,9.110914454277285,0.6615634113162482,AtRisk,24
54022,0,22.0,Mobile Phone,1,17.0,Debit Card,Male,4.0,5,Others,4,Married,6,0,15.0,4.0,13.0,10.0,322,341.0,6.5,4,0.8,0.9587020648967551,0.36065573770491804,0.8333333333333334,0.21739130434782608,0.8333333333333334,1.4586704577315865,9.110914454277285,0.6615634113162482,AtRisk,24
54284,0,25.0,Mobile Phone,1,13.0,Debit Card,Male,3.0,4,Others,3,Single,9,0,15.0,9.0,16.0,16.0,320,344.0,5.0,3,1.0,0.967551622418879,0.4098360655737705,0.5833333333333334,0.34782608695652173,0.6666666666666666,2.998890841407629,9.772861356932152,0.6569784879430297,AtRisk,24
55083,0,18.0,Mobile Phone,1,11.0,Debit Card,Male,4.0,2,Others,5,Married,3,0,15.0,3.0,15.0,14.0,317,335.0,5.0,5,0.9333333333333333,0.9410029498525073,0.29508196721311475,0.5833333333333334,0.30434782608695654,1.0,1.2961717716914054,9.38702064896755,0.6543107111394252,AtRisk,24
53613,0,18.0,Mobile Phone,1,11.0,Debit Card,Male,4.0,2,Others,5,Married,3,0,15.0,2.0,15.0,14.0,317,334.0,5.0,5,0.9333333333333333,0.9380530973451328,0.29508196721311475,0.5833333333333334,0.30434782608695654,1.0,1.2961717716914054,9.366371681415927,0.6537207406379503,AtRisk,24
55462,0,31.0,Computer,3,9.0,Credit Card,Male,3.0,4,Grocery,4,Married,6,0,23.0,1.0,15.0,15.0,288,312.0,5.0,4,0.9333333333333333,0.8731563421828908,0.5081967213114754,0.5833333333333334,0.32608695652173914,0.8333333333333334,2.016381870032839,8.912094395280235,0.652781066488372,AtRisk,24
